datetime,temperature,precipitation_total,wind_gust,wind_speed,cloud_cover_total,sunshine_duration,hour,weekday_0,weekday_1,weekday_2,weekday_3,weekday_4,weekday_5,weekday_6,lag,avg_lag,traffic,promo
2023-04-23 09:00:00,15.190246,0,19.8,7.6367526,29.7,42,9,0,0,0,0,0,0,1,13.0,41.291666666666664,32,0
2023-04-23 10:00:00,16.240246,0.2,22.319998,7.2,39,36.36364,10,0,0,0,0,0,0,1,32.0,41.791666666666664,30,0
2023-04-23 11:00:00,17.380245,0.2,42.12,11.720751,72,16.363636,11,0,0,0,0,0,0,1,30.0,41.291666666666664,28,0
2023-04-23 12:00:00,18.580246,0.2,51.839996,14.417988,76,13.939394,12,0,0,0,0,0,0,1,28.0,41.25,37,0
2023-04-23 13:00:00,19.450245,0,52.56,14.759999,53,27.878788,13,0,0,0,0,0,0,1,37.0,40.958333333333336,58,0
2023-04-23 14:00:00,16.790245,1.5,43.199997,15.530151,62,22.424244,14,0,0,0,0,0,0,1,58.0,41.416666666666664,44,0
2023-04-23 15:00:00,16.470245,0,38.16,15.646544,97,1.2121224,15,0,0,0,0,0,0,1,44.0,40.625,84,0
2023-04-23 16:00:00,16.430246,0,23.039999,7.491114,92,4.242425,16,0,0,0,0,0,0,1,84.0,41.708333333333336,97,0
2023-04-23 17:00:00,14.8102455,0.6,35.28,11.246759,100,0,17,0,0,0,0,0,0,1,97.0,42.291666666666664,67,0
2023-04-23 18:00:00,12.840245,0.4,32.399998,15.30741,97,1.2121224,18,0,0,0,0,0,0,1,67.0,42.583333333333336,55,0
2023-04-23 19:00:00,12.080245,0.3,37.079998,14.512064,80,6.2181826,19,0,0,0,0,0,0,1,55.0,40.833333333333336,58,0
2023-04-23 20:00:00,11.780245,0.1,32.760002,12.181624,55,0,20,0,0,0,0,0,0,1,58.0,39.583333333333336,83,0
2023-04-23 21:00:00,11.600245,0,29.519999,11.4862,26.1,0,21,0,0,0,0,0,0,1,83.0,39.125,66,0
2023-04-23 22:00:00,11.300245,0,25.919998,10.495713,77,0,22,0,0,0,0,0,0,1,66.0,38.375,60,0
2023-04-23 23:00:00,11.190246,0,30.599998,12.55879,86,0,23,0,0,0,0,0,0,1,60.0,38.875,27,0
2023-04-24 00:00:00,11.210245,0,32.399998,12.88981,95,0,0,1,0,0,0,0,0,0,27.0,38.291666666666664,5,0
2023-04-24 01:00:00,10.750245,0,33.12,13.237038,82,0,1,1,0,0,0,0,0,0,5.0,37.666666666666664,2,0
2023-04-24 02:00:00,10.530245,0,32.399998,14.4,66,0,2,1,0,0,0,0,0,0,2.0,37.166666666666664,2,0
2023-04-24 03:00:00,10.260245,0,33.48,13.779114,65,0,3,1,0,0,0,0,0,0,2.0,36.916666666666664,1,0
2023-04-24 04:00:00,10.120245,0.1,34.92,13.089354,52,0,4,1,0,0,0,0,0,0,1.0,36.791666666666664,2,0
2023-04-24 05:00:00,9.880245,0.1,35.64,13.854155,35,23.61751,5,1,0,0,0,0,0,0,2.0,36.791666666666664,8,0
2023-04-24 06:00:00,9.960245,0,37.079998,15.716793,46,32.121212,6,1,0,0,0,0,0,0,8.0,37.041666666666664,21,1
2023-04-24 07:00:00,10.130245,0,40.32,18.692286,41,35.151512,7,1,0,0,0,0,0,0,21.0,37.708333333333336,17,1
2023-04-24 08:00:00,10.200245,0,46.079998,20.617662,43,33.939392,8,1,0,0,0,0,0,0,17.0,37.375,29,1
2023-04-24 09:00:00,10.730246,0,46.44,20.12461,40,35.757576,9,1,0,0,0,0,0,0,29.0,38.041666666666664,30,1
2023-04-24 10:00:00,10.5602455,0,47.519997,20.721119,35,38.78788,10,1,0,0,0,0,0,0,30.0,37.958333333333336,20,0
2023-04-24 11:00:00,11.200245,0,48.239998,19.35314,57,25.454548,11,1,0,0,0,0,0,0,20.0,37.541666666666664,23,0
2023-04-24 12:00:00,11.750245,0.1,46.079998,18.289274,56,26.060608,12,1,0,0,0,0,0,0,23.0,37.333333333333336,14,0
2023-04-24 13:00:00,12.370245,0,43.199997,17.873556,61,23.030302,13,1,0,0,0,0,0,0,14.0,36.375,18,0
2023-04-24 14:00:00,12.970245,0.2,45.719997,17.462784,58,24.848484,14,1,0,0,0,0,0,0,18.0,34.708333333333336,23,0
2023-04-24 15:00:00,13.020246,0.1,45,15.188415,36,38.181816,15,1,0,0,0,0,0,0,23.0,33.833333333333336,27,0
2023-04-24 16:00:00,12.770246,0.4,41.760002,14.081478,31,41.21212,16,1,0,0,0,0,0,0,27.0,31.458333333333332,44,0
2023-04-24 17:00:00,12.410245,0,36.719997,11.609651,26,44.242424,17,1,0,0,0,0,0,0,44.0,29.25,90,0
2023-04-24 18:00:00,11.740245,0,30.960001,9.178235,35,38.78788,18,1,0,0,0,0,0,0,90.0,30.208333333333332,48,0
2023-04-24 19:00:00,10.510245,0,21.96,7.8625183,39,20.505053,19,1,0,0,0,0,0,0,48.0,29.916666666666668,70,0
2023-04-24 20:00:00,9.910245,0,20.16,6.28713,36,0,20,1,0,0,0,0,0,0,70.0,30.416666666666668,45,0
2023-04-24 21:00:00,8.920245,0,17.64,6.3690495,26,0,21,1,0,0,0,0,0,0,45.0,28.833333333333332,37,0
2023-04-24 22:00:00,9.080245,0,16.56,8.161764,43,0,22,1,0,0,0,0,0,0,37.0,27.625,21,0
2023-04-24 23:00:00,9.580245,0,18,7.729527,53,0,23,1,0,0,0,0,0,0,21.0,26.0,19,0
2023-04-25 00:00:00,8.610246,0,19.8,6.28713,50,0,0,0,1,0,0,0,0,0,19.0,25.666666666666668,4,0
2023-04-25 01:00:00,8.200246,0,18,6.763786,51,0,1,0,1,0,0,0,0,0,4.0,25.625,2,0
2023-04-25 02:00:00,7.290245,0,14.759999,5.3517847,24,0,2,0,1,0,0,0,0,0,2.0,25.625,1,0
2023-04-25 03:00:00,6.5802455,0,15.84,5.95906,42,0,3,0,1,0,0,0,0,0,1.0,25.583333333333332,1,0
2023-04-25 04:00:00,6.290245,0.1,15.84,5.95906,84,0,4,0,1,0,0,0,0,0,1.0,25.583333333333332,2,0
2023-04-25 05:00:00,6.670245,0.5,16.56,6.28713,87,4.6464643,5,0,1,0,0,0,0,0,2.0,25.583333333333332,6,0
2023-04-25 06:00:00,7.1402454,0.8,22.68,8.209263,92,4.242425,6,0,1,0,0,0,0,0,6.0,25.5,23,0
2023-04-25 07:00:00,6.9502454,0.8,22.319998,9.83268,99,0,7,0,1,0,0,0,0,0,23.0,25.583333333333332,31,0
2023-04-25 08:00:00,7.210245,1.3,25.199999,11.879999,97,1.2121224,8,0,1,0,0,0,0,0,31.0,26.166666666666668,25,0
2023-04-25 09:00:00,8.240246,1,28.44,12.313893,86,7.878789,9,0,1,0,0,0,0,0,25.0,26.0,29,0
2023-04-25 10:00:00,9.670245,1.5,31.319998,5.4477882,58,4.848484,10,0,1,0,0,0,0,0,29.0,25.958333333333332,18,0
2023-04-25 11:00:00,10.400246,1.3,31.68,8.350138,89,6.060605,11,0,1,0,0,0,0,0,18.0,25.875,22,0
2023-04-25 12:00:00,10.610246,0.3,32.039997,9.178235,71,16.969696,12,0,1,0,0,0,0,0,22.0,25.833333333333332,20,0
2023-04-25 13:00:00,11.320246,0.3,32.760002,9.3876505,77,13.333332,13,0,1,0,0,0,0,0,20.0,26.083333333333332,24,0
2023-04-25 14:00:00,10.890245,0.2,32.039997,9.36,57,25.454548,14,0,1,0,0,0,0,0,24.0,26.333333333333332,36,0
2023-04-25 15:00:00,10.840245,0.3,30.599998,9.47012,51,29.09091,15,0,1,0,0,0,0,0,36.0,26.875,26,0
2023-04-25 16:00:00,10.410245,0.2,29.519999,9.346143,37,37.57576,16,0,1,0,0,0,0,0,26.0,26.833333333333332,37,0
2023-04-25 17:00:00,10.100245,0.2,27.72,9.565437,33,39.999996,17,0,1,0,0,0,0,0,37.0,26.541666666666668,72,0
2023-04-25 18:00:00,9.500245,0,23.039999,5.315336,24,45.454544,18,0,1,0,0,0,0,0,72.0,25.791666666666668,52,0
2023-04-25 19:00:00,8.0602455,0,13.32,5.3517847,20,28.142088,19,0,1,0,0,0,0,0,52.0,25.958333333333332,41,0
2023-04-25 20:00:00,8.730246,0,9.36,2.0364676,20,0,20,0,1,0,0,0,0,0,41.0,24.75,40,0
2023-04-25 21:00:00,8.610246,0,5.7599998,1.2979984,14,0,21,0,1,0,0,0,0,0,40.0,24.541666666666668,29,0
2023-04-25 22:00:00,7.5502453,0,5.7599998,2.9024127,17,0,22,0,1,0,0,0,0,0,29.0,24.208333333333332,27,0
2023-04-25 23:00:00,6.7402453,0,6.12,3.396233,22,0,23,0,1,0,0,0,0,0,27.0,24.458333333333332,13,0
2023-04-26 00:00:00,5.670245,0,6.12,2.0991426,36,0,0,0,0,1,0,0,0,0,13.0,24.208333333333332,4,0
2023-04-26 01:00:00,5.0502453,0,7.5599995,1.2979984,38,0,1,0,0,1,0,0,0,0,4.0,24.208333333333332,2,0
2023-04-26 02:00:00,4.6002455,0,7.92,2.16,24,0,2,0,0,1,0,0,0,0,2.0,24.208333333333332,1,0
2023-04-26 03:00:00,4.0402455,0,8.28,2.6208394,35,0,3,0,0,1,0,0,0,0,1.0,24.208333333333332,1,0
2023-04-26 04:00:00,3.8002453,0,8.64,3.319036,61,0,4,0,0,1,0,0,0,0,1.0,24.208333333333332,1,0
2023-04-26 05:00:00,4.0702453,0,10.08,1.609969,100,0,5,0,0,1,0,0,0,0,1.0,24.166666666666668,8,0
2023-04-26 06:00:00,5.500245,0,12.599999,1.484318,100,0,6,0,0,1,0,0,0,0,8.0,24.25,24,0
2023-04-26 07:00:00,6.6802454,0,13.679999,4.3349743,100,0,7,0,0,1,0,0,0,0,24.0,24.291666666666668,34,0
2023-04-26 08:00:00,8.040245,0,15.4800005,3.7585104,63,21.818182,8,0,0,1,0,0,0,0,34.0,24.416666666666668,53,0
2023-04-26 09:00:00,9.650246,0,15.4800005,2.7416782,74,15.151516,9,0,0,1,0,0,0,0,53.0,25.583333333333332,27,0
2023-04-26 10:00:00,11.080245,0,14.4,1.9386592,99,0,10,0,0,1,0,0,0,0,27.0,25.5,27,0
2023-04-26 11:00:00,12.210245,0,12.959999,1.0182338,96,1.8181801,11,0,0,1,0,0,0,0,27.0,25.875,25,0
2023-04-26 12:00:00,12.940246,0,14.04,2.0991426,91,4.8484864,12,0,0,1,0,0,0,0,25.0,26.0,19,0
2023-04-26 13:00:00,13.720245,0,15.119999,2.5455842,71,16.969696,13,0,0,1,0,0,0,0,19.0,25.958333333333332,23,0
2023-04-26 14:00:00,14.500245,0,16.56,2.5455842,58,24.848484,14,0,0,1,0,0,0,0,23.0,25.916666666666668,37,0
2023-04-26 15:00:00,14.920245,0,15.84,2.16,58,24.848484,15,0,0,1,0,0,0,0,37.0,25.958333333333332,25,0
2023-04-26 16:00:00,15.040245,0,17.28,2.968636,46,32.121212,16,0,0,1,0,0,0,0,25.0,25.916666666666668,56,0
2023-04-26 17:00:00,14.840245,0,15.119999,3.5455887,65,20.60606,17,0,0,1,0,0,0,0,56.0,26.708333333333332,47,0
2023-04-26 18:00:00,14.350245,0,7.92,5.00128,64,21.212122,18,0,0,1,0,0,0,0,47.0,25.666666666666668,64,0
2023-04-26 19:00:00,11.280245,0,9.72,5.3999996,47,19.259258,19,0,0,1,0,0,0,0,64.0,26.166666666666668,62,0
2023-04-26 20:00:00,9.960245,0,8.64,4.5820518,49,0,20,0,0,1,0,0,0,0,62.0,27.041666666666668,70,0
2023-04-26 21:00:00,9.770246,0,9,3.8773184,48,0,21,0,0,1,0,0,0,0,70.0,28.291666666666668,39,0
2023-04-26 22:00:00,9.050245,0,9,4.3498964,60,0,22,0,0,1,0,0,0,0,39.0,28.708333333333332,26,0
2023-04-26 23:00:00,8.890245,0,8.64,3.6,51,0,23,0,0,1,0,0,0,0,26.0,28.666666666666668,19,0
2023-04-27 00:00:00,8.750245,0,8.28,3.396233,71,0,0,0,0,0,1,0,0,0,19.0,28.916666666666668,4,0
2023-04-27 01:00:00,8.3102455,0,8.64,3.219938,76,0,1,0,0,0,1,0,0,0,4.0,28.916666666666668,2,0
2023-04-27 02:00:00,8.670245,0,8.28,3.219938,71,0,2,0,0,0,1,0,0,0,2.0,28.916666666666668,2,0
2023-04-27 03:00:00,8.3102455,0,7.92,3.0547013,64,0,3,0,0,0,1,0,0,0,2.0,28.958333333333332,1,0
2023-04-27 04:00:00,8.610246,0,8.28,3.319036,55,0,4,0,0,0,1,0,0,0,1.0,28.958333333333332,2,0
2023-04-27 05:00:00,8.530246,0,8.28,3.096837,47,21.955557,5,0,0,0,1,0,0,0,2.0,29.0,7,0
2023-04-27 06:00:00,9.720245,0,10.440001,3.0758414,39,36.36364,6,0,0,0,1,0,0,0,7.0,28.958333333333332,32,0
2023-04-27 07:00:00,11.220245,0,11.5199995,2.8116899,41,35.151512,7,0,0,0,1,0,0,0,32.0,29.291666666666668,32,0
2023-04-27 08:00:00,13.460245,0,12.599999,2.8116899,40,35.757576,8,0,0,0,1,0,0,0,32.0,29.208333333333332,28,0
2023-04-27 09:00:00,15.040245,0,12.959999,1.8,27,43.636364,9,0,0,0,1,0,0,0,28.0,28.166666666666668,42,0
2023-04-27 10:00:00,16.090246,0,12.959999,1.609969,29.400002,42.181816,10,0,0,0,1,0,0,0,42.0,28.791666666666668,35,0
2023-04-27 11:00:00,17.220245,0,13.32,0,28.800001,42.545456,11,0,0,0,1,0,0,0,35.0,29.125,33,0
2023-04-27 12:00:00,17.470245,0,14.04,2.3051248,49,30.303032,12,0,0,0,1,0,0,0,33.0,29.458333333333332,32,0
2023-04-27 13:00:00,18.040245,0,14.04,2.3051248,45,32.727272,13,0,0,0,1,0,0,0,32.0,30.0,32,0
2023-04-27 14:00:00,18.750246,0,15.4800005,2.3051248,27,43.636364,14,0,0,0,1,0,0,0,32.0,30.375,41,0
2023-04-27 15:00:00,19.050245,0,14.4,1.08,31,41.21212,15,0,0,0,1,0,0,0,41.0,30.541666666666668,72,0
2023-04-27 16:00:00,18.960245,0,13.679999,2.7416782,32,40.606064,16,0,0,0,1,0,0,0,72.0,32.5,52,0
2023-04-27 17:00:00,18.600245,0,13.32,3.7064266,46,32.121212,17,0,0,0,1,0,0,0,52.0,32.333333333333336,56,0
2023-04-27 18:00:00,17.830246,0,8.64,5.154415,83,9.696969,18,0,0,0,1,0,0,0,56.0,32.708333333333336,37,0
2023-04-27 19:00:00,15.290245,0,9.72,4.1046314,95,1.5380464,19,0,0,0,1,0,0,0,37.0,31.583333333333332,55,0
2023-04-27 20:00:00,12.420245,0,10.08,4.8433046,84,0,20,0,0,0,1,0,0,0,55.0,31.291666666666668,53,0
2023-04-27 21:00:00,11.690246,0,9.72,3.8268526,50,0,21,0,0,0,1,0,0,0,53.0,30.583333333333332,38,0
2023-04-27 22:00:00,12.210245,0,11.5199995,6.12,78,0,22,0,0,0,1,0,0,0,38.0,30.541666666666668,25,0
2023-04-27 23:00:00,11.880245,0,13.32,5.495161,65,0,23,0,0,0,1,0,0,0,25.0,30.5,17,0
2023-04-28 00:00:00,12.000245,0,14.4,5.495161,93,0,0,0,0,0,0,1,0,0,17.0,30.416666666666668,6,0
2023-04-28 01:00:00,12.220245,0,16.199999,5.8048253,57,0,1,0,0,0,0,1,0,0,6.0,30.5,2,0
2023-04-28 02:00:00,12.860246,0.4,23.759998,5.2416787,98,0,2,0,0,0,0,1,0,0,2.0,30.5,1,0
2023-04-28 03:00:00,12.970245,0.6,35.64,5.04,99,0,3,0,0,0,0,1,0,0,1.0,30.458333333333332,1,0
2023-04-28 04:00:00,12.740245,0.8,37.079998,7.208994,96,0,4,0,0,0,0,1,0,0,1.0,30.458333333333332,3,0
2023-04-28 05:00:00,12.860246,1,36.719997,7.9932976,100,0,5,0,0,0,0,1,0,0,3.0,30.5,7,0
2023-04-28 06:00:00,13.250245,0.6,32.760002,9.227524,99,0,6,0,0,0,0,1,0,0,7.0,30.5,19,0
2023-04-28 07:00:00,13.760245,1.3,31.68,10.799999,99,0,7,0,0,0,0,1,0,0,19.0,29.958333333333332,21,0
2023-04-28 08:00:00,14.300245,1.4,36.719997,10.97262,97,1.2121224,8,0,0,0,0,1,0,0,21.0,29.5,31,0
2023-04-28 09:00:00,14.900246,1.3,37.8,10.514218,95,2.4242413,9,0,0,0,0,1,0,0,31.0,29.625,27,0
2023-04-28 10:00:00,15.110246,0.9,35.64,7.10031,68,8.78788,10,0,0,0,0,1,0,0,27.0,29.0,25,0
2023-04-28 11:00:00,16.720245,1.4,29.88,10.948973,97,1.2121224,11,0,0,0,0,1,0,0,25.0,28.583333333333332,19,0
2023-04-28 12:00:00,17.310246,0.9,28.44,11.720751,87,7.2727275,12,0,0,0,0,1,0,0,19.0,28.0,22,0
2023-04-28 13:00:00,18.330246,0.7,26.64,7.289445,80,11.515152,13,0,0,0,0,1,0,0,22.0,27.583333333333332,23,0
2023-04-28 14:00:00,18.570246,0.3,23.759998,6.28713,50,19.69697,14,0,0,0,0,1,0,0,23.0,27.208333333333332,34,0
2023-04-28 15:00:00,18.360245,0.1,24.84,5.1544156,33,29.999996,15,0,0,0,0,1,0,0,34.0,26.916666666666668,47,0
2023-04-28 16:00:00,18.740246,0.3,25.199999,4.68,46,22.121212,16,0,0,0,0,1,0,0,47.0,25.875,47,0
2023-04-28 17:00:00,18.470245,0.6,26.64,3.219938,58.2,12.909096,17,0,0,0,0,1,0,0,47.0,25.666666666666668,49,0
2023-04-28 18:00:00,18.170246,1,23.4,7.145796,71,5.151512,18,0,0,0,0,1,0,0,49.0,25.375,50,0
2023-04-28 19:00:00,16.620245,0.1,18.72,7.072878,38,24.328114,19,0,0,0,0,1,0,0,50.0,25.916666666666668,100,0
2023-04-28 20:00:00,15.620245,0.1,18.359999,6.0347,21,0,20,0,0,0,0,1,0,0,100.0,27.791666666666668,76,0
2023-04-28 21:00:00,15.3102455,0,14.04,5.3517847,21.6,0,21,0,0,0,0,1,0,0,76.0,28.75,72,0
2023-04-28 22:00:00,15.040245,0,15.4800005,5.3999996,42,0,22,0,0,0,0,1,0,0,72.0,30.166666666666668,80,0
2023-04-28 23:00:00,14.420245,0.1,15.119999,5.0142193,65,0,23,0,0,0,0,1,0,0,80.0,32.458333333333336,47,0
2023-04-29 00:00:00,13.680245,0,13.32,5.3517847,69,0,0,0,0,0,0,0,1,0,47.0,33.708333333333336,23,0
2023-04-29 01:00:00,13.370245,0,11.879999,4.6800003,83,0,1,0,0,0,0,0,1,0,23.0,34.416666666666664,14,0
2023-04-29 02:00:00,13.340245,0,10.799999,5.315336,89,0,2,0,0,0,0,0,1,0,14.0,34.916666666666664,10,0
2023-04-29 03:00:00,13.270246,0,9.72,4.5536795,67,0,3,0,0,0,0,0,1,0,10.0,35.291666666666664,6,0
2023-04-29 04:00:00,12.740245,0,9.72,3.4152596,49,0,4,0,0,0,0,0,1,0,6.0,35.5,3,0
2023-04-29 05:00:00,12.840245,0,10.08,3.219938,29,31.983164,5,0,0,0,0,0,1,0,3.0,35.5,4,0
2023-04-29 06:00:00,13.890245,0,10.08,2.4149535,59,24.242424,6,0,0,0,0,0,1,0,4.0,35.375,5,0
2023-04-29 07:00:00,14.930245,0,15.4800005,5.4833565,71,16.969696,7,0,0,0,0,0,1,0,5.0,34.791666666666664,13,0
2023-04-29 08:00:00,16.230246,0,22.68,6.638072,31,41.21212,8,0,0,0,0,0,1,0,13.0,34.458333333333336,22,0
2023-04-29 09:00:00,17.070246,0,25.56,6.6185193,30.000002,41.81818,9,0,0,0,0,0,1,0,22.0,34.083333333333336,33,0
2023-04-29 10:00:00,18.030245,0,25.919998,4.1046314,28.800001,42.545456,10,0,0,0,0,0,1,0,33.0,34.333333333333336,28,0
2023-04-29 11:00:00,18.790245,0,26.28,5.154415,33,39.999996,11,0,0,0,0,0,1,0,28.0,34.458333333333336,33,0
2023-04-29 12:00:00,19.320246,0,22.319998,7.5685663,27.900002,43.090904,12,0,0,0,0,0,1,0,33.0,35.041666666666664,44,0
2023-04-29 13:00:00,19.670246,0,23.4,9.449572,42,34.545456,13,0,0,0,0,0,1,0,44.0,35.958333333333336,51,0
2023-04-29 14:00:00,19.480246,0,24.119999,11.367109,44,33.333336,14,0,0,0,0,0,1,0,51.0,37.125,86,0
2023-04-29 15:00:00,19.090246,0,24.48,13.698934,25.500002,44.545456,15,0,0,0,0,0,1,0,86.0,39.291666666666664,63,0
2023-04-29 16:00:00,18.510244,0,26.64,14.685176,25.800001,44.363636,16,0,0,0,0,0,1,0,63.0,39.958333333333336,104,0
2023-04-29 17:00:00,17.170246,0,26.64,14.973576,25.2,44.727276,17,0,0,0,0,0,1,0,104.0,42.333333333333336,70,0
2023-04-29 18:00:00,15.470245,0,25.199999,13.979871,28,43.0303,18,0,0,0,0,0,1,0,70.0,43.208333333333336,112,0
2023-04-29 19:00:00,13.780245,0,30.960001,12.57426,41,23.961617,19,0,0,0,0,0,1,0,112.0,45.791666666666664,57,0
2023-04-29 20:00:00,12.980246,0,28.08,10.308831,36,0,20,0,0,0,0,0,1,0,57.0,44.0,101,0
2023-04-29 21:00:00,12.3102455,0,24.48,8.707238,27,0,21,0,0,0,0,0,1,0,101.0,45.041666666666664,67,0
2023-04-29 22:00:00,11.820246,0,19.08,7.2805495,23,0,22,0,0,0,0,0,1,0,67.0,44.833333333333336,72,0
2023-04-29 23:00:00,11.230246,0,15.4800005,6.763786,30,0,23,0,0,0,0,0,1,0,72.0,44.5,27,0
2023-04-30 00:00:00,11.030245,0,14.759999,7.5685663,34,0,0,0,0,0,0,0,0,1,27.0,43.666666666666664,27,0
2023-04-30 01:00:00,9.630245,0,15.119999,7.24486,37,0,1,0,0,0,0,0,0,1,27.0,43.833333333333336,16,0
2023-04-30 02:00:00,9.3102455,0,15.4800005,6.792466,32,0,2,0,0,0,0,0,0,1,16.0,43.916666666666664,8,0
2023-04-30 03:00:00,9.660245,0,15.4800005,6.792466,27.6,0,3,0,0,0,0,0,0,1,8.0,43.833333333333336,5,0
2023-04-30 04:00:00,9.550245,0,14.04,7.10031,29.1,0,4,0,0,0,0,0,0,1,5.0,43.791666666666664,3,0
2023-04-30 05:00:00,10.280245,0,14.04,5.815978,29.400002,33.00727,5,0,0,0,0,0,0,1,3.0,43.791666666666664,3,0
2023-04-30 06:00:00,11.250245,0,17.28,7.5685663,35,38.78788,6,0,0,0,0,0,0,1,3.0,43.75,4,0
2023-04-30 07:00:00,12.470245,0,21.599998,9.449572,45,32.727272,7,0,0,0,0,0,0,1,4.0,43.708333333333336,23,0
2023-04-30 08:00:00,13.590245,0,28.8,13.684735,81,10.909091,8,0,0,0,0,0,0,1,23.0,44.125,21,0
2023-04-30 09:00:00,15.040245,0,30.599998,13.527572,94,3.0303025,9,0,0,0,0,0,0,1,21.0,44.083333333333336,24,0
2023-04-30 10:00:00,16.570246,0,30.239998,11.885453,100,0,10,0,0,0,0,0,0,1,24.0,43.708333333333336,31,0
2023-04-30 11:00:00,17.370245,0,29.16,13.746156,100,0,11,0,0,0,0,0,0,1,31.0,43.833333333333336,24,0
2023-04-30 12:00:00,17.540245,0,27,12.768586,89,6.060605,12,0,0,0,0,0,0,1,24.0,43.458333333333336,43,0
2023-04-30 13:00:00,17.700245,0,26.64,11.246759,84,9.090908,13,0,0,0,0,0,0,1,43.0,43.416666666666664,51,0
2023-04-30 14:00:00,18.170246,0,26.28,10.1887,84,9.090908,14,0,0,0,0,0,0,1,51.0,43.416666666666664,71,0
2023-04-30 15:00:00,18.190245,0,24.48,9.6932955,75,14.545455,15,0,0,0,0,0,0,1,71.0,42.791666666666664,87,0
2023-04-30 16:00:00,17.980246,0,21.599998,9.0645685,86,7.878789,16,0,0,0,0,0,0,1,87.0,43.791666666666664,84,0
2023-04-30 17:00:00,17.210245,0,18.72,6.12,84,9.090908,17,0,0,0,0,0,0,1,84.0,42.958333333333336,96,0
2023-04-30 18:00:00,16.000246,0,12.959999,5.7599998,82,10.30303,18,0,0,0,0,0,0,1,96.0,44.041666666666664,97,0
2023-04-30 19:00:00,14.830245,0,12.959999,6.130579,84,6.41414,19,0,0,0,0,0,0,1,97.0,43.416666666666664,67,0
2023-04-30 20:00:00,14.420245,0,11.5199995,5.6920996,80,0,20,0,0,0,0,0,0,1,67.0,43.833333333333336,86,0
2023-04-30 21:00:00,14.080245,0,9.72,4.510787,76,0,21,0,0,0,0,0,0,1,86.0,43.208333333333336,69,0
2023-04-30 22:00:00,13.710245,0,6.8399997,2.5959969,86,0,22,0,0,0,0,0,0,1,69.0,43.291666666666664,45,0
2023-04-30 23:00:00,13.160245,0,5.7599998,1.2979984,98,0,23,0,0,0,0,0,0,1,45.0,42.166666666666664,37,0
2023-05-01 00:00:00,12.780245,0,6.12,1.5273507,100,0,0,1,0,0,0,0,0,0,37.0,42.583333333333336,6,0
2023-05-01 01:00:00,12.320246,0,5.3999996,2.0991426,99,0,1,1,0,0,0,0,0,0,6.0,41.708333333333336,2,0
2023-05-01 02:00:00,11.890245,0,4.68,1.9386592,96,0,2,1,0,0,0,0,0,0,2.0,41.125,2,0
2023-05-01 03:00:00,11.380245,0.1,5.04,2.968636,93,0,3,1,0,0,0,0,0,0,2.0,40.875,1,0
2023-05-01 04:00:00,10.660245,0.2,6.8399997,4.0249224,94,0,4,1,0,0,0,0,0,0,1.0,40.708333333333336,3,0
2023-05-01 05:00:00,10.710245,0.1,8.64,3.2399998,97,0.98215586,5,1,0,0,0,0,0,0,3.0,40.708333333333336,10,0
2023-05-01 06:00:00,11.710245,0,10.08,4.6938252,91,4.8484864,6,1,0,0,0,0,0,0,10.0,41.0,27,1
2023-05-01 07:00:00,12.850245,0.2,10.799999,4.379589,97,1.2121224,7,1,0,0,0,0,0,0,27.0,41.958333333333336,23,1
2023-05-01 08:00:00,13.830245,0.3,11.5199995,4.6800003,87,7.2727275,8,1,0,0,0,0,0,0,23.0,41.958333333333336,55,1
2023-05-01 09:00:00,14.490245,0.3,13.679999,5.6002855,82,10.30303,9,1,0,0,0,0,0,0,55.0,43.375,39,1
2023-05-01 10:00:00,14.880245,0.1,19.44,3.8939953,95,2.4242413,10,1,0,0,0,0,0,0,39.0,44.0,31,0
2023-05-01 11:00:00,15.490245,0.1,22.68,6.618519,93,3.6363637,11,1,0,0,0,0,0,0,31.0,44.0,30,0
2023-05-01 12:00:00,15.830245,0.1,23.4,8.373386,93,3.6363637,12,1,0,0,0,0,0,0,30.0,44.25,29,0
2023-05-01 13:00:00,15.880245,0.1,24.119999,9.028754,91,4.8484864,13,1,0,0,0,0,0,0,29.0,43.666666666666664,37,0
2023-05-01 14:00:00,16.100246,0.2,24.119999,10.1887,92,4.242425,14,1,0,0,0,0,0,0,37.0,43.083333333333336,36,0
2023-05-01 15:00:00,15.800245,0.4,22.68,9.449572,64,21.212122,15,1,0,0,0,0,0,0,36.0,41.625,36,0
2023-05-01 16:00:00,15.700245,0.1,18,7.145796,64,21.212122,16,1,0,0,0,0,0,0,36.0,39.5,53,0
2023-05-01 17:00:00,15.270246,0.1,17.28,4.198285,48,30.90909,17,1,0,0,0,0,0,0,53.0,38.208333333333336,78,0
2023-05-01 18:00:00,14.330245,0.8,18,5.0528407,58,24.848484,18,1,0,0,0,0,0,0,78.0,37.458333333333336,48,0
2023-05-01 19:00:00,13.030245,0.1,15.84,4.5536795,68,13.683839,19,1,0,0,0,0,0,0,48.0,35.416666666666664,65,0
2023-05-01 20:00:00,12.400246,0,11.5199995,5.1165614,47,0,20,1,0,0,0,0,0,0,65.0,35.333333333333336,55,0
2023-05-01 21:00:00,11.460245,0,9.72,6.1305785,25.800001,0,21,1,0,0,0,0,0,0,55.0,34.041666666666664,52,0
2023-05-01 22:00:00,11.160245,0,10.08,2.6208394,54,0,22,1,0,0,0,0,0,0,52.0,33.333333333333336,26,0
